"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"247","141","189.574074074074","186","1048.11595707857","1351","20474","5.89506172839506","4.83181818181818","5.35907315098855","5.35184105702904","0.0462583452967485","18.5275505238989","578.779900306763","7.05442176870748","5.81589958158996","6.32080116131521","6.31542280589366","0.0387634027695973","17.8302826352357","682.646525422043","none","dynamic","14","bot","notouch"
"247","141","189.574074074074","186","1048.11595707857","1351","20474","5.89506172839506","4.83181818181818","5.35907315098855","5.35184105702904","0.0462583452967485","18.5275505238989","578.779900306763","7.05442176870748","5.81589958158996","6.32080116131521","6.31542280589366","0.0387634027695973","17.8302826352357","682.646525422043","none","dynamic","14","bot","notouch"
"247","141","189.574074074074","186","1048.11595707857","1351","20474","5.89506172839506","4.83181818181818","5.35907315098855","5.35184105702904","0.0462583452967485","18.5275505238989","578.779900306763","7.05442176870748","5.81589958158996","6.32080116131521","6.31542280589366","0.0387634027695973","17.8302826352357","682.646525422043","none","dynamic","14","bot","notouch"
"247","141","189.574074074074","186","1048.11595707857","1351","20474","5.89506172839506","4.83181818181818","5.35907315098855","5.35184105702904","0.0462583452967485","18.5275505238989","578.779900306763","7.05442176870748","5.81589958158996","6.32080116131521","6.31542280589366","0.0387634027695973","17.8302826352357","682.646525422043","none","dynamic","14","bot","notouch"
"247","141","189.574074074074","186","1048.11595707857","1351","20474","5.89506172839506","4.83181818181818","5.35907315098855","5.35184105702904","0.0462583452967485","18.5275505238989","578.779900306763","7.05442176870748","5.81589958158996","6.32080116131521","6.31542280589366","0.0387634027695973","17.8302826352357","682.646525422043","none","dynamic","14","bot","notouch"
"449","131","212.185185185185","175","6198.3392177224","3613","22916","5.84916201117318","4.17692307692308","5.05580328991983","5.07869142351901","0.117741347677502","26.1144269837223","546.026755311342","7.05309734513274","4.25190839694656","5.35556736852018","5.21119733924612","0.391423615436151","36.9714634760519","578.401275800179","none","dynamic","14","bot","pat"
"392","144","216.666666666667","186","4925.28971962617","3184","23400","5.70138888888889","4.41319444444444","5.0925415329576","5.14496578690127","0.0927096574696602","24.2863746377591","549.994485559421","6.66579634464752","4.43790849673203","5.36773036426326","5.23347984006349","0.330358123784718","33.6375611058781","579.714879340432","none","dynamic","14","bot","pat"
"440","132","203.101851851852","170","5545.8306507442","3277","21935","5.91772151898734","4.4484412470024","5.19409548575977","5.20648188093184","0.0878502138860634","27.2482084723917","560.962312462055","6.51863354037267","4.2","5.19251727811213","5.02619047619048","0.333468316398576","30.4012702278178","560.79186603611","none","dynamic","14","bot","pat"
"454","133","218.972222222222","181","7016.64408099688","3158","23649","5.97590361445783","4.45266272189349","5.18468061757704","5.24628837932375","0.135575315521464","27.1973996499225","559.94550669832","6.77458033573141","4.35365853658537","5.25548278243202","5.04188181296615","0.393076126889876","27.6349727013363","567.592140502659","none","dynamic","14","bot","pat"
"454","133","218.972222222222","181","7016.64408099688","3158","23649","5.97590361445783","4.45266272189349","5.18468061757704","5.24628837932375","0.135575315521464","27.1973996499225","559.94550669832","6.77458033573141","4.35365853658537","5.25548278243202","5.04188181296615","0.393076126889876","27.6349727013363","567.592140502659","none","dynamic","14","bot","pat"
"454","133","218.972222222222","181","7016.64408099688","3158","23649","5.97590361445783","4.45266272189349","5.18468061757704","5.24628837932375","0.135575315521464","27.1973996499225","559.94550669832","6.77458033573141","4.35365853658537","5.25548278243202","5.04188181296615","0.393076126889876","27.6349727013363","567.592140502659","none","dynamic","14","bot","pat"
"454","133","218.972222222222","181","7016.64408099688","3158","23649","5.97590361445783","4.45266272189349","5.18468061757704","5.24628837932375","0.135575315521464","27.1973996499225","559.94550669832","6.77458033573141","4.35365853658537","5.25548278243202","5.04188181296615","0.393076126889876","27.6349727013363","567.592140502659","none","dynamic","14","bot","pat"
"454","133","218.972222222222","181","7016.64408099688","3158","23649","5.97590361445783","4.45266272189349","5.18468061757704","5.24628837932375","0.135575315521464","27.1973996499225","559.94550669832","6.77458033573141","4.35365853658537","5.25548278243202","5.04188181296615","0.393076126889876","27.6349727013363","567.592140502659","none","dynamic","14","bot","pat"
"553","220","346.175925925926","337.5","5424.93137763932","4022","37387","5.5","4.31175059952038","4.82526950431243","4.81004122776495","0.0616919038770809","18.4913626930511","521.129106465742","7.26259946949602","4.38221153846154","5.88473614254454","5.92966286373542","0.593854164405142","18.8098596153928","635.55150339481","none","dynamic","14","bot","rub"
"678","214","435.861111111111","445.5","11206.4945482866","4676","47073","4.94701986754967","4.20642201834862","4.58282494728849","4.56192776465334","0.0272259612697076","13.6034035577914","494.945094307157","7.7093023255814","4.66615620214395","6.44839291411011","6.62044710556503","0.651895220445433","19.9284989201109","696.426434723891","none","dynamic","14","bot","rub"
"852","250","439.435185185185","392.5","22293.3322083766","4668","47459","5.07055214723926","4.19088319088319","4.64822472824856","4.63760008980019","0.026374198540394","13.8758947631199","502.008270650845","7.44974874371859","4.27249357326478","5.67281827786016","5.52086105935587","0.765101204979768","21.9027777950972","612.664374008897","none","dynamic","14","bot","rub"
"830","307","457.962962962963","427.5","14887.4191761855","5183","49460","5.1007371007371","4.27072758037225","4.60997066392","4.61744590738679","0.0282853826755577","12.3623805358146","497.87683170336","7.52340425531915","4.15898058252427","6.20131734582666","6.25171286203675","1.00412890729641","18.8653781743751","669.74227334928","none","dynamic","14","bot","rub"
"830","307","457.962962962963","427.5","14887.4191761855","5183","49460","5.1007371007371","4.27072758037225","4.60997066392","4.61744590738679","0.0282853826755577","12.3623805358146","497.87683170336","7.52340425531915","4.15898058252427","6.20131734582666","6.25171286203675","1.00412890729641","18.8653781743751","669.74227334928","none","dynamic","14","bot","rub"
"830","307","457.962962962963","427.5","14887.4191761855","5183","49460","5.1007371007371","4.27072758037225","4.60997066392","4.61744590738679","0.0282853826755577","12.3623805358146","497.87683170336","7.52340425531915","4.15898058252427","6.20131734582666","6.25171286203675","1.00412890729641","18.8653781743751","669.74227334928","none","dynamic","14","bot","rub"
"830","307","457.962962962963","427.5","14887.4191761855","5183","49460","5.1007371007371","4.27072758037225","4.60997066392","4.61744590738679","0.0282853826755577","12.3623805358146","497.87683170336","7.52340425531915","4.15898058252427","6.20131734582666","6.25171286203675","1.00412890729641","18.8653781743751","669.74227334928","none","dynamic","14","bot","rub"
"830","307","457.962962962963","427.5","14887.4191761855","5183","49460","5.1007371007371","4.27072758037225","4.60997066392","4.61744590738679","0.0282853826755577","12.3623805358146","497.87683170336","7.52340425531915","4.15898058252427","6.20131734582666","6.25171286203675","1.00412890729641","18.8653781743751","669.74227334928","none","dynamic","14","bot","rub"
"426","158","280.101851851852","273","3607.23251990308","4328","30251","5.87614678899083","4.48550724637681","5.0592649024022","5.03249697967188","0.0898747087237666","20.9890162550807","546.400609459437","7.37898089171975","5.97701149425287","6.66572411309602","6.67670491705809","0.0875642400967145","25.5454707883099","719.898204214371","none","dynamic","14","bot","scratch"
"413","162","244.62037037037","236","1649.09752509519","3446","26419","5.7991452991453","4.70714285714286","5.27290813401886","5.26355530564704","0.0674327240986947","20.5827521370058","569.474078474037","7.36708860759494","5.83783783783784","6.70246838420265","6.72709763539283","0.107248191902168","27.5738211596302","723.866585493886","none","dynamic","14","bot","scratch"
"351","162","246.481481481481","245","1684.85012114919","3507","26620","5.83913043478261","4.46273291925466","5.29174890949997","5.32439446366782","0.0706585333400615","22.1893095296517","571.508882225997","7.42450142450142","5.79120879120879","6.66490725621398","6.6661036036036","0.0966709418559464","33.3684856441534","719.80998367111","none","dynamic","14","bot","scratch"
"352","163","261.527777777778","263","2278.4945482866","3135","28245","5.73118279569892","4.70739549839228","5.11852790735548","5.09168140940587","0.0572202822686296","21.4178697141757","552.801013994392","7.34023668639053","5.55367231638418","6.50663509604606","6.56651541438676","0.100472805958023","22.2104785478182","702.716590372974","none","dynamic","14","bot","scratch"
"352","163","261.527777777778","263","2278.4945482866","3135","28245","5.73118279569892","4.70739549839228","5.11852790735548","5.09168140940587","0.0572202822686296","21.4178697141757","552.801013994392","7.34023668639053","5.55367231638418","6.50663509604606","6.56651541438676","0.100472805958023","22.2104785478182","702.716590372974","none","dynamic","14","bot","scratch"
"352","163","261.527777777778","263","2278.4945482866","3135","28245","5.73118279569892","4.70739549839228","5.11852790735548","5.09168140940587","0.0572202822686296","21.4178697141757","552.801013994392","7.34023668639053","5.55367231638418","6.50663509604606","6.56651541438676","0.100472805958023","22.2104785478182","702.716590372974","none","dynamic","14","bot","scratch"
"352","163","261.527777777778","263","2278.4945482866","3135","28245","5.73118279569892","4.70739549839228","5.11852790735548","5.09168140940587","0.0572202822686296","21.4178697141757","552.801013994392","7.34023668639053","5.55367231638418","6.50663509604606","6.56651541438676","0.100472805958023","22.2104785478182","702.716590372974","none","dynamic","14","bot","scratch"
"352","163","261.527777777778","263","2278.4945482866","3135","28245","5.73118279569892","4.70739549839228","5.11852790735548","5.09168140940587","0.0572202822686296","21.4178697141757","552.801013994392","7.34023668639053","5.55367231638418","6.50663509604606","6.56651541438676","0.100472805958023","22.2104785478182","702.716590372974","none","dynamic","14","bot","scratch"
"450","123","277.037037037037","294.5","8922.03599861544","3239","29920","5.67213114754098","4.29468599033816","4.93730079290185","4.8877146885414","0.0951722933939573","17.849781579143","533.228485633399","7.74234693877551","4.9738219895288","6.38510020854224","6.3331802415651","0.418767807599808","28.1085169649515","689.590822522561","none","dynamic","14","bot","stroke"
"454","108","278.564814814815","299.5","9842.99575977847","3132","30085","5.97222222222222","4.24317617866005","4.98417824327718","4.92648305084746","0.1387598452772","18.0232165636628","538.291250273936","7.45544554455446","4.93989071038251","6.05104678705772","5.98376623376623","0.380480515156139","25.7271005077533","653.513053002234","none","dynamic","14","bot","stroke"
"433","105","255.768518518519","278","11317.095448252","2824","27623","6.11382113821138","4.31818181818182","5.00463524577305","4.95783189614327","0.154812065741846","23.4242098833451","540.50060654349","7.53731343283582","4.75510204081633","5.79737870614559","5.53162802419355","0.529784146930804","25.3854163644804","626.116900263724","none","dynamic","14","bot","stroke"
"440","110","233.435185185185","261.5","10162.5284700588","2297","25211","6.07801418439716","4.46770025839793","5.11369853150669","5.10442884522133","0.146460938780956","23.89263679767","552.279441402723","7.45012165450122","4.73604060913706","5.91878140486976","5.73979705001664","0.556183737287984","28.2779447998686","639.228391725934","none","dynamic","14","bot","stroke"
"440","110","233.435185185185","261.5","10162.5284700588","2297","25211","6.07801418439716","4.46770025839793","5.11369853150669","5.10442884522133","0.146460938780956","23.89263679767","552.279441402723","7.45012165450122","4.73604060913706","5.91878140486976","5.73979705001664","0.556183737287984","28.2779447998686","639.228391725934","none","dynamic","14","bot","stroke"
"440","110","233.435185185185","261.5","10162.5284700588","2297","25211","6.07801418439716","4.46770025839793","5.11369853150669","5.10442884522133","0.146460938780956","23.89263679767","552.279441402723","7.45012165450122","4.73604060913706","5.91878140486976","5.73979705001664","0.556183737287984","28.2779447998686","639.228391725934","none","dynamic","14","bot","stroke"
"440","110","233.435185185185","261.5","10162.5284700588","2297","25211","6.07801418439716","4.46770025839793","5.11369853150669","5.10442884522133","0.146460938780956","23.89263679767","552.279441402723","7.45012165450122","4.73604060913706","5.91878140486976","5.73979705001664","0.556183737287984","28.2779447998686","639.228391725934","none","dynamic","14","bot","stroke"
"440","110","233.435185185185","261.5","10162.5284700588","2297","25211","6.07801418439716","4.46770025839793","5.11369853150669","5.10442884522133","0.146460938780956","23.89263679767","552.279441402723","7.45012165450122","4.73604060913706","5.91878140486976","5.73979705001664","0.556183737287984","28.2779447998686","639.228391725934","none","dynamic","14","bot","stroke"
"242","140","172.87962962963","170","366.648926964348","1748","18671","5.58503401360544","4.68085106382979","5.14581600298264","5.15010629251701","0.0366309317370318","20.8078975786417","555.748128322125","5.4","4.19653179190751","4.81444942465539","4.79779424802298","0.0589795815885848","23.1435238386944","519.960537862782","none","dynamic","14","bot","tickle"
"224","128","169.888888888889","166.5","349.520249221184","1621","18348","5.63157894736842","4.64331210191083","5.16191567899587","5.1544551798175","0.0404204830182206","21.6513753343346","557.486893331554","5.5","4.16107382550336","4.79371765218912","4.77402907720266","0.0573565142614027","24.1724019193564","517.721506436425","none","dynamic","14","bot","tickle"
"230","144","172.37037037037","169","296.79612322603","1629","18616","5.7639751552795","4.76666666666667","5.16450486403945","5.15419326436276","0.0418460240344285","23.2054778927557","557.76652531626","5.67934782608696","4.07453416149068","4.80764171785054","4.7579382106844","0.0942221430917961","23.7137573055554","519.225305527858","none","dynamic","14","bot","tickle"
"252","137","178.064814814815","175","426.378937348564","1829","19231","5.71428571428571","4.64141414141414","5.19051310425705","5.1902393481582","0.0441475405885384","24.9872891577371","560.575415259761","5.61165048543689","4.12658227848101","4.8789640535462","4.86528599605523","0.0772795367978673","24.8152472533865","526.928117782989","none","dynamic","14","bot","tickle"
"252","137","178.064814814815","175","426.378937348564","1829","19231","5.71428571428571","4.64141414141414","5.19051310425705","5.1902393481582","0.0441475405885384","24.9872891577371","560.575415259761","5.61165048543689","4.12658227848101","4.8789640535462","4.86528599605523","0.0772795367978673","24.8152472533865","526.928117782989","none","dynamic","14","bot","tickle"
"252","137","178.064814814815","175","426.378937348564","1829","19231","5.71428571428571","4.64141414141414","5.19051310425705","5.1902393481582","0.0441475405885384","24.9872891577371","560.575415259761","5.61165048543689","4.12658227848101","4.8789640535462","4.86528599605523","0.0772795367978673","24.8152472533865","526.928117782989","none","dynamic","14","bot","tickle"
"252","137","178.064814814815","175","426.378937348564","1829","19231","5.71428571428571","4.64141414141414","5.19051310425705","5.1902393481582","0.0441475405885384","24.9872891577371","560.575415259761","5.61165048543689","4.12658227848101","4.8789640535462","4.86528599605523","0.0772795367978673","24.8152472533865","526.928117782989","none","dynamic","14","bot","tickle"
"252","137","178.064814814815","175","426.378937348564","1829","19231","5.71428571428571","4.64141414141414","5.19051310425705","5.1902393481582","0.0441475405885384","24.9872891577371","560.575415259761","5.61165048543689","4.12658227848101","4.8789640535462","4.86528599605523","0.0772795367978673","24.8152472533865","526.928117782989","none","dynamic","14","bot","tickle"
"1105","1022","1061.0462962963","1060","334.138023537556","1619","114593","3.9158371040724","3.64587332053743","3.74916799744468","3.74953358208955","0.00237654906632558","5.37797339049024","404.910143724025","6.43273753527752","6.14570135746606","6.29344945090494","6.28679786311609","0.00312951014780517","6.18094759649409","679.692540697734","none","static","14","bot","constant"
"1137","1029","1080.80555555556","1082","323.653426791277","1890","116727","3.89945652173913","3.6536312849162","3.74659559939779","3.74169730392157","0.00209583238877514","4.86989407144413","404.632324734962","6.4","6.14527629233512","6.28714607134284","6.28988584681184","0.00264686638987507","5.25741642380476","679.011775705027","none","static","14","bot","constant"
"1130","1053","1099.59259259259","1101","241.75770162686","1811","118756","3.84434389140272","3.63670411985019","3.7560222107213","3.76044270962004","0.00138048575813975","4.17583223740536","405.6503987579","6.38945420906568","6.15817694369973","6.26607632659929","6.26673038456575","0.00267077828400219","5.8531485790201","676.736243272724","none","static","14","bot","constant"
"1158","1082","1120.72222222222","1119","250.034267912773","1736","121038","3.88850174216028","3.66756513926325","3.77173394107699","3.77075467471479","0.00190362438748005","5.26350710143108","407.347265636315","6.39279112754159","6.16578014184397","6.26964395422953","6.26949081633482","0.00237114819785994","5.34900031424857","677.121547056789","none","static","14","bot","constant"
"1158","1082","1120.72222222222","1119","250.034267912773","1736","121038","3.88850174216028","3.66756513926325","3.77173394107699","3.77075467471479","0.00190362438748005","5.26350710143108","407.347265636315","6.39279112754159","6.16578014184397","6.26964395422953","6.26949081633482","0.00237114819785994","5.34900031424857","677.121547056789","none","static","14","bot","constant"
"1158","1082","1120.72222222222","1119","250.034267912773","1736","121038","3.88850174216028","3.66756513926325","3.77173394107699","3.77075467471479","0.00190362438748005","5.26350710143108","407.347265636315","6.39279112754159","6.16578014184397","6.26964395422953","6.26949081633482","0.00237114819785994","5.34900031424857","677.121547056789","none","static","14","bot","constant"
"1158","1082","1120.72222222222","1119","250.034267912773","1736","121038","3.88850174216028","3.66756513926325","3.77173394107699","3.77075467471479","0.00190362438748005","5.26350710143108","407.347265636315","6.39279112754159","6.16578014184397","6.26964395422953","6.26949081633482","0.00237114819785994","5.34900031424857","677.121547056789","none","static","14","bot","constant"
"1158","1082","1120.72222222222","1119","250.034267912773","1736","121038","3.88850174216028","3.66756513926325","3.77173394107699","3.77075467471479","0.00190362438748005","5.26350710143108","407.347265636315","6.39279112754159","6.16578014184397","6.26964395422953","6.26949081633482","0.00237114819785994","5.34900031424857","677.121547056789","none","static","14","bot","constant"
"190","135","160.37962962963","160","131.209674627899","1203","17321","5.87586206896552","4.775","5.44046372261222","5.44638464330362","0.0454854871072225","22.5222406190015","587.57008204212","5.98843930635838","4.91970802919708","5.4790747888546","5.46250638983918","0.0403927303759703","21.8915417431413","591.740077196297","none","static","14","bot","notouch"
"184","132","156.490740740741","158.5","145.336362062998","1414","16901","5.8943661971831","4.96350364963504","5.4298265665019","5.45789115646259","0.0420562545482198","20.5164653231336","586.421269182205","6.0233918128655","4.99375","5.50470274884983","5.50869354055367","0.0413002144694925","21.6562003734298","594.507896875782","none","static","14","bot","notouch"
"197","137","164.212962962963","163.5","147.701886465905","1396","17735","5.93939393939394","5.02906976744186","5.4198211924325","5.39494206773619","0.043222475753168","23.3947446950184","585.34068878271","6.01142857142857","4.9367816091954","5.49395846784244","5.47108957219251","0.0421980909389634","18.4471501421604","593.347514526984","none","static","14","bot","notouch"
"190","133","163.861111111111","163","136.195482866044","1171","17697","5.80120481927711","4.81927710843374","5.43573705360751","5.45199386503067","0.0352397776596646","19.4982211029125","587.059601789612","6.01226993865031","5.08021390374332","5.51705235919046","5.51416122004358","0.0422232617513553","23.5288573117324","595.841654792569","none","static","14","bot","notouch"
"190","133","163.861111111111","163","136.195482866044","1171","17697","5.80120481927711","4.81927710843374","5.43573705360751","5.45199386503067","0.0352397776596646","19.4982211029125","587.059601789612","6.01226993865031","5.08021390374332","5.51705235919046","5.51416122004358","0.0422232617513553","23.5288573117324","595.841654792569","none","static","14","bot","notouch"
"190","133","163.861111111111","163","136.195482866044","1171","17697","5.80120481927711","4.81927710843374","5.43573705360751","5.45199386503067","0.0352397776596646","19.4982211029125","587.059601789612","6.01226993865031","5.08021390374332","5.51705235919046","5.51416122004358","0.0422232617513553","23.5288573117324","595.841654792569","none","static","14","bot","notouch"
"190","133","163.861111111111","163","136.195482866044","1171","17697","5.80120481927711","4.81927710843374","5.43573705360751","5.45199386503067","0.0352397776596646","19.4982211029125","587.059601789612","6.01226993865031","5.08021390374332","5.51705235919046","5.51416122004358","0.0422232617513553","23.5288573117324","595.841654792569","none","static","14","bot","notouch"
"190","133","163.861111111111","163","136.195482866044","1171","17697","5.80120481927711","4.81927710843374","5.43573705360751","5.45199386503067","0.0352397776596646","19.4982211029125","587.059601789612","6.01226993865031","5.08021390374332","5.51705235919046","5.51416122004358","0.0422232617513553","23.5288573117324","595.841654792569","none","static","14","bot","notouch"
"461","125","184.583333333333","161","3816.30140186916","2777","19935","6.20422535211268","4.22739726027397","5.39127606208066","5.43108610365476","0.136433364291989","26.5470119452022","582.257814704711","7.04644808743169","5.24","6.2305169730615","6.20644670050761","0.111370510322644","30.0206745438706","672.895833090642","none","static","14","bot","pat"
"364","120","173.731481481481","154.5","2541.73096227068","2457","18763","6.02307692307692","4.43521594684385","5.28830328410242","5.37654219893001","0.147483438514962","25.129268201395","571.136754683062","6.98790322580645","5.51315789473684","6.12590301084648","6.09090025277075","0.106847849931374","25.2236051589666","661.597525171419","none","static","14","bot","pat"
"344","115","183.203703703704","151","4068.25718241606","2278","19786","6.20740740740741","4.57487922705314","5.30750704337763","5.34722825300332","0.146424664318172","26.8776712494832","573.210760684785","7.38429752066116","5.33793103448276","6.24328051419956","6.1749316005472","0.234952432315559","28.4148277968508","674.274295533552","none","static","14","bot","pat"
"345","110","165.25","144","3007.44158878505","2387","17847","6.14285714285714","4.30078125","5.39315892645415","5.44578754578755","0.168137716354801","31.002508106075","582.461164057049","7.38550724637681","4.96666666666667","6.05710105967826","6","0.223777479581653","29.5303247302913","654.166914445252","none","static","14","bot","pat"
"345","110","165.25","144","3007.44158878505","2387","17847","6.14285714285714","4.30078125","5.39315892645415","5.44578754578755","0.168137716354801","31.002508106075","582.461164057049","7.38550724637681","4.96666666666667","6.05710105967826","6","0.223777479581653","29.5303247302913","654.166914445252","none","static","14","bot","pat"
"345","110","165.25","144","3007.44158878505","2387","17847","6.14285714285714","4.30078125","5.39315892645415","5.44578754578755","0.168137716354801","31.002508106075","582.461164057049","7.38550724637681","4.96666666666667","6.05710105967826","6","0.223777479581653","29.5303247302913","654.166914445252","none","static","14","bot","pat"
"345","110","165.25","144","3007.44158878505","2387","17847","6.14285714285714","4.30078125","5.39315892645415","5.44578754578755","0.168137716354801","31.002508106075","582.461164057049","7.38550724637681","4.96666666666667","6.05710105967826","6","0.223777479581653","29.5303247302913","654.166914445252","none","static","14","bot","pat"
"345","110","165.25","144","3007.44158878505","2387","17847","6.14285714285714","4.30078125","5.39315892645415","5.44578754578755","0.168137716354801","31.002508106075","582.461164057049","7.38550724637681","4.96666666666667","6.05710105967826","6","0.223777479581653","29.5303247302913","654.166914445252","none","static","14","bot","pat"
"1522","256","426.851851851852","386.5","26569.3984077535","6996","46100","5.01246105919003","3.95501022494888","4.47605144797987","4.47929606625259","0.0403426875620855","14.1550867408262","483.413556381826","7.69553805774278","4.58546433378196","6.31225507183102","6.45386636636636","0.86583238955687","24.5648995222072","681.72354775775","none","static","14","bot","rub"
"662","176","375.583333333333","374.5","11940.5257009346","4664","40563","5.25233644859813","4.21252796420582","4.77181303812049","4.75464392964393","0.0471548079489506","14.6098220298477","515.355808117013","7.67412935323383","4.202416918429","5.8350594291946","5.7098794508121","1.01013533160678","22.9304960388011","630.186418353016","none","static","14","bot","rub"
"705","214","389.296296296296","382","10830.7151263413","5432","42044","5.60176991150442","4.21033210332103","4.76315778502034","4.74864190280429","0.0916842102290892","14.848321903886","514.421040782197","7.61329305135952","4.58512720156556","6.06506681277623","6.11497759847548","0.817395491917645","22.5283495458427","655.027215779833","none","static","14","bot","rub"
"1309","212","423.425925925926","396.5","18313.6299757702","7611","45730","5.33949191685912","4.3375796178344","4.75551746797572","4.74900837919579","0.0606184518990571","15.5618672648203","513.595886541377","7.54566744730679","4.59388038942976","6.20620962458198","6.28143863756341","0.733115903779597","21.2649082640482","670.270639454854","none","static","14","bot","rub"
"1309","212","423.425925925926","396.5","18313.6299757702","7611","45730","5.33949191685912","4.3375796178344","4.75551746797572","4.74900837919579","0.0606184518990571","15.5618672648203","513.595886541377","7.54566744730679","4.59388038942976","6.20620962458198","6.28143863756341","0.733115903779597","21.2649082640482","670.270639454854","none","static","14","bot","rub"
"1309","212","423.425925925926","396.5","18313.6299757702","7611","45730","5.33949191685912","4.3375796178344","4.75551746797572","4.74900837919579","0.0606184518990571","15.5618672648203","513.595886541377","7.54566744730679","4.59388038942976","6.20620962458198","6.28143863756341","0.733115903779597","21.2649082640482","670.270639454854","none","static","14","bot","rub"
"1309","212","423.425925925926","396.5","18313.6299757702","7611","45730","5.33949191685912","4.3375796178344","4.75551746797572","4.74900837919579","0.0606184518990571","15.5618672648203","513.595886541377","7.54566744730679","4.59388038942976","6.20620962458198","6.28143863756341","0.733115903779597","21.2649082640482","670.270639454854","none","static","14","bot","rub"
"1309","212","423.425925925926","396.5","18313.6299757702","7611","45730","5.33949191685912","4.3375796178344","4.75551746797572","4.74900837919579","0.0606184518990571","15.5618672648203","513.595886541377","7.54566744730679","4.59388038942976","6.20620962458198","6.28143863756341","0.733115903779597","21.2649082640482","670.270639454854","none","static","14","bot","rub"
"391","156","268.435185185185","273.5","2792.8275354794","3993","28991","5.525","4.54","5.07415602205143","5.09604108056807","0.0569723639457797","19.3221094985549","548.008850381555","6.60629921259843","4.85380116959064","5.63278524456047","5.62530619573442","0.121509957357377","24.6129717466459","608.340806412531","none","static","14","bot","scratch"
"459","163","277.87962962963","267.5","3446.92930079612","4016","30011","5.39607843137255","4.5777027027027","5.00016826902714","5.00506490952007","0.0367462570143991","17.8441803935313","540.018173054931","6.53738317757009","4.61349693251534","5.50216871502938","5.460813454737","0.134443612116046","29.972684727937","594.234221223173","none","static","14","bot","scratch"
"409","167","291.314814814815","285","3197.65697473174","4267","31462","5.41317365269461","4.37463976945245","4.94227293842483","4.94213090641662","0.0481588005412846","19.1873810242679","533.765477349882","6.44285714285714","4.86170212765957","5.75044787942847","5.80766771305662","0.128966203775574","24.0378398781214","621.048370978275","none","static","14","bot","scratch"
"438","151","270.361111111111","261.5","4617.20482866044","4463","29199","5.58173076923077","4.44131455399061","4.91098836056456","4.90849093774626","0.0556629458871402","19.0438669861742","530.386742940972","6.15172413793103","4.42384105960265","5.3862427184998","5.32748355832468","0.117086481627254","29.9830236720193","581.714213597979","none","static","14","bot","scratch"
"438","151","270.361111111111","261.5","4617.20482866044","4463","29199","5.58173076923077","4.44131455399061","4.91098836056456","4.90849093774626","0.0556629458871402","19.0438669861742","530.386742940972","6.15172413793103","4.42384105960265","5.3862427184998","5.32748355832468","0.117086481627254","29.9830236720193","581.714213597979","none","static","14","bot","scratch"
"438","151","270.361111111111","261.5","4617.20482866044","4463","29199","5.58173076923077","4.44131455399061","4.91098836056456","4.90849093774626","0.0556629458871402","19.0438669861742","530.386742940972","6.15172413793103","4.42384105960265","5.3862427184998","5.32748355832468","0.117086481627254","29.9830236720193","581.714213597979","none","static","14","bot","scratch"
"438","151","270.361111111111","261.5","4617.20482866044","4463","29199","5.58173076923077","4.44131455399061","4.91098836056456","4.90849093774626","0.0556629458871402","19.0438669861742","530.386742940972","6.15172413793103","4.42384105960265","5.3862427184998","5.32748355832468","0.117086481627254","29.9830236720193","581.714213597979","none","static","14","bot","scratch"
"438","151","270.361111111111","261.5","4617.20482866044","4463","29199","5.58173076923077","4.44131455399061","4.91098836056456","4.90849093774626","0.0556629458871402","19.0438669861742","530.386742940972","6.15172413793103","4.42384105960265","5.3862427184998","5.32748355832468","0.117086481627254","29.9830236720193","581.714213597979","none","static","14","bot","scratch"
"497","94","259.722222222222","286.5","14669.7725856698","2955","28050","5.71428571428571","4.41359773371105","4.95205824760086","4.89152003910069","0.103282362348812","20.0805734480732","534.822290740893","7.27959697732997","4.51937984496124","5.89280415778455","5.80048173424328","0.466138506077953","29.7733670102127","636.422849040731","none","static","14","bot","stroke"
"507","109","289.462962962963","304.5","13157.8397369332","2899","31262","5.568","4.32156862745098","4.84785096255518","4.75051759834369","0.108962631325662","18.964678070733","523.56790395596","7.69625246548323","4.79294117647059","6.10817127801946","5.92580409356725","0.618634758373547","19.7378237559495","659.682498026102","none","static","14","bot","stroke"
"591","88","286.518518518519","293.5","16776.8314295604","3143","30944","5.58208955223881","4.18289085545723","4.83985561366148","4.8103650653239","0.130583611554116","19.3700283523932","522.70440627544","7.44521739130435","4.71698113207547","6.03699725215415","5.90321969696969","0.471244223462973","25.9992430580319","651.995703232648","none","static","14","bot","stroke"
"524","114","287.194444444444","310","11554.3823987539","3264","31017","5.58441558441558","4.10847457627119","4.8274582044757","4.82963214104086","0.0942167369098083","16.4717047266794","521.365486083376","7.60810810810811","4.59047619047619","5.94433761536174","5.92737697085523","0.478113952900555","23.0931253631597","641.988462459068","none","static","14","bot","stroke"
"524","114","287.194444444444","310","11554.3823987539","3264","31017","5.58441558441558","4.10847457627119","4.8274582044757","4.82963214104086","0.0942167369098083","16.4717047266794","521.365486083376","7.60810810810811","4.59047619047619","5.94433761536174","5.92737697085523","0.478113952900555","23.0931253631597","641.988462459068","none","static","14","bot","stroke"
