maxSY,minSY,meanSY,medianSY,varSY,totalvarSY,aucSY,XmaxSY,XminSY,XmeanSY,XmedianSY,XvarSY,XtotalvarSY,XaucSY,YmaxSY,YminSY,YmeanSY,YmedianSY,YvarSY,YtotalvarSY,YaucSY,subject,filecount,gesture
4722,4457,4595.7,4591.5,3003.605063,4893,367656,3.557510446,3.439787234,3.498653848,3.499015105,0.000390368511,1.613544898,279.8923078,3.524955437,3.454663774,3.495560079,3.49538499,0.0002134699883,1.406132115,279.6448064,P1,5,no
4674,4476,4591.325,4588.5,1986.070253,4465,367306,3.539991063,3.443880926,3.497380353,3.496706789,0.0003725620384,1.547221612,279.7904282,3.542131757,3.43285528,3.494799723,3.494924867,0.0003742935685,1.529182032,279.5839778,P1,5,no
4692,4490,4595.05,4597,1741.212658,3712,367604,3.570407279,3.462583519,3.504790099,3.505410367,0.0004204168265,1.585134976,280.3832079,3.547516199,3.453266984,3.500232179,3.501245805,0.0003346070225,1.633758138,280.0185743,P1,6,no
4727,4502,4600.575,4601,2247.209494,4450,368046,3.546227649,3.451190216,3.502796091,3.503583703,0.0004349543182,1.60609367,280.2236873,3.548505847,3.455862978,3.498824857,3.497517077,0.0003087882124,1.395505361,279.9059886,P1,6,no
4726,4459,4591.4375,4591,2177.540348,4415,367315,3.554120267,3.435243243,3.500867731,3.502601401,0.0004681225705,1.621459486,280.0694185,3.536606561,3.461555264,3.499036746,3.499672139,0.0002073152664,1.137814762,279.9229397,P1,6,no
4727,4491,4594.0625,4593,2279.299842,4307,367525,3.55342937,3.457945946,3.505471671,3.505939669,0.0004275697185,1.78423819,280.4377337,3.552729665,3.465182275,3.499707985,3.499671481,0.0003109361866,1.504808116,279.9766388,P1,6,no
4704,4468,4581.9875,4581,2416.822627,4199,366559,3.55081826,3.465453758,3.507615394,3.506855919,0.0003206271133,1.577601383,280.6092315,3.537883808,3.453800133,3.503545092,3.504556155,0.0002733079982,1.452203143,280.2836074,P1,7,no
4701,4499,4583.2625,4578.5,2037.639082,4562,366661,3.545693623,3.464163823,3.502445206,3.498957069,0.0003683898613,1.331761008,280.1956165,3.548933363,3.461604832,3.502057247,3.502278476,0.0003305329214,1.547685006,280.1645797,P1,7,no
4713,4475,4586,4585,1884.151899,3700,366880,3.560220994,3.449782609,3.505338717,3.504924135,0.0003537848104,1.467734041,280.4270973,3.562109026,3.459471269,3.50049615,3.498070314,0.0003962838156,1.860237294,280.039692,P1,7,no
4673,4492,4579.325,4583.5,1960.753797,4184,366346,3.557048458,3.452179715,3.507139462,3.506133014,0.0004736410778,1.760908073,280.571157,3.552187094,3.464977974,3.501830201,3.503432919,0.0002989658117,1.663275997,280.1464161,P1,7,no
4720,4480,4588.7125,4580.5,2758.511234,4697,367097,3.547822281,3.4523705,3.500840896,3.502571358,0.0004638225265,1.845378447,280.0672717,3.549589527,3.45854811,3.500486452,3.498545561,0.0002878845481,1.508565378,280.0389162,P1,8,no
4669,4454,4582.8625,4594.5,2214.803639,4106,366629,3.546789393,3.458682121,3.50101078,3.499014822,0.0003897881971,1.745466254,280.0808624,3.556017505,3.46197677,3.501595443,3.500218288,0.000374612783,1.751111214,280.1276355,P1,8,no
4733,4479,4603.05,4606.5,2392.124051,4556,368244,3.544137022,3.449857986,3.501892435,3.501886134,0.0004785982274,1.802903575,280.1513948,3.542462146,3.434278351,3.49718977,3.495937046,0.0002645701924,1.270632386,279.7751816,P1,8,no
4675,4489,4595.9875,4598.5,1910.0125,3796,367679,3.556423611,3.447923462,3.501662887,3.499786654,0.0004235738592,1.633144772,280.133031,3.529821506,3.461973055,3.502811475,3.504601095,0.0002044315071,1.334907196,280.224918,P1,8,no
4710,4464,4583.925,4587.5,2036.753797,4056,366714,3.542807094,3.471369475,3.502468225,3.500435617,0.0002826924373,1.541265131,280.197458,3.535220398,3.45882098,3.501210663,3.503752804,0.0002922550771,1.637051845,280.096853,P1,1,pat
4659,4455,4579.2625,4582.5,1940.980854,3869,366341,3.546010929,3.451500652,3.504682504,3.506280053,0.0004217885228,1.60813245,280.3746003,3.541381593,3.463106581,3.500549452,3.500268298,0.0003406241849,1.483289741,280.0439562,P1,1,pat
4725,4485,4598.6375,4598.5,2279.145411,4455,367891,3.548680225,3.442637363,3.49944203,3.496286052,0.0003969563336,1.597162173,279.9553624,3.551451187,3.459016393,3.504729455,3.504519106,0.0003624190211,1.570199506,280.3783564,P1,1,pat
4686,4468,4582.9125,4578.5,1858.992247,3746,366633,3.54123598,3.463201572,3.502183798,3.500494413,0.000360736247,1.52616432,280.1747038,3.556576931,3.464895226,3.502510901,3.5012034,0.0002900934081,1.494916308,280.2008721,P1,1,pat
4683,4420,4586.375,4585.5,2534.136076,3999,366910,3.546400694,3.450388266,3.502082513,3.501142709,0.000484781571,1.774776328,280.166601,3.53461797,3.46037983,3.499042681,3.497924652,0.0002253414125,1.299938564,279.9234145,P1,2,pat
4690,4505,4587.8,4594,1992.465823,3443,367024,3.54641443,3.467148489,3.502033279,3.49913233,0.0003534438894,1.386878184,280.1626623,3.550394391,3.46746988,3.50078685,3.502174869,0.0003626730279,1.576216993,280.062948,P1,2,pat
4672,4449,4576.575,4582.5,2332.070253,4234,366126,3.564617044,3.44792567,3.497918205,3.497867085,0.0004352914967,1.747516657,279.8334564,3.562831858,3.461804804,3.500963313,3.500715673,0.0003393333292,1.544134896,280.077065,P1,2,pat
4688,4463,4576.9875,4578,2281.101108,4407,366159,3.572952218,3.449001736,3.502652131,3.50167319,0.000425443898,1.786460304,280.2121705,3.550120114,3.45852285,3.498042545,3.494717135,0.0003357964469,1.918502635,279.8434036,P1,2,pat
4730,4486,4586.425,4583.5,2287.285443,4273,366914,3.535793686,3.449543328,3.493578002,3.495008846,0.0004451855697,1.722138441,279.4862402,3.54587156,3.461353712,3.497397352,3.493380882,0.0003264217264,1.646734711,279.7917881,P1,3,pat
4690,4414,4587.7375,4587.5,2715.892247,4317,367019,3.544463819,3.441195723,3.491624621,3.488462481,0.0004351073153,1.659067909,279.3299697,3.54729289,3.447396846,3.501024187,3.498733908,0.0003447527089,1.854541964,280.0819349,P1,3,pat
4711,4500,4599.7125,4598,1872.18212,3659,367977,3.543832935,3.449085038,3.490588311,3.487812656,0.0004086978469,1.733554663,279.2470649,3.563193387,3.45864824,3.501531663,3.500705802,0.0004706484519,1.813226881,280.1225331,P1,3,pat
4688,4488,4582.8375,4584.5,2041.68212,4062,366627,3.534969592,3.446315329,3.49443382,3.495313784,0.0004102796581,1.579284243,279.5547056,3.550184262,3.475783476,3.505691013,3.504343418,0.0002785099602,1.448046966,280.455281,P1,3,pat
4706,4462,4595.7875,4599.5,2294.853006,4702,367663,3.543871252,3.455786736,3.497967711,3.497360921,0.0003973589469,1.287291194,279.8374169,3.546380341,3.444420784,3.498708703,3.497033736,0.0003173255773,1.684765261,279.8966963,P1,4,pat
4730,4495,4589.8,4587,2551.301266,4731,367184,3.543651649,3.447490604,3.499892488,3.500108282,0.0003971428389,1.599831453,279.9913991,3.54273224,3.461358811,3.499259808,3.500162375,0.0003081733153,1.66040986,279.9407847,P1,4,pat
4726,4492,4586.8125,4589.5,2641.723892,4610,366945,3.543676662,3.448648649,3.494810967,3.497843264,0.0005049369643,1.637803783,279.5848774,3.534675126,3.459702146,3.498356146,3.500276855,0.0002638233018,1.29073069,279.8684917,P1,4,pat
4688,4462,4594.2,4592,2362.111392,4309,367536,3.547339175,3.446385143,3.495244404,3.493159371,0.0004715835079,1.66639493,279.6195524,3.556928508,3.459661887,3.501030364,3.503071286,0.0003602909547,1.575168438,280.0824291,P1,4,pat
4718,4499,4588.725,4584.5,1702.961392,3321,367098,3.545298411,3.448535936,3.499221736,3.498264548,0.0003966706163,1.564414809,279.9377389,3.566817301,3.452998909,3.498318074,3.49571156,0.0003850156759,1.648609407,279.8654459,P1,5,pat
4721,4486,4591.15,4592.5,1818.103797,3339,367292,3.540065862,3.464301263,3.50291383,3.502359302,0.0003546640372,1.593190935,280.2331064,3.535933392,3.448939853,3.500455564,3.499338867,0.0002625453751,1.485322081,280.0364451,P1,5,pat
4718,4477,4593.225,4591.5,2329.822152,4498,367458,3.547348078,3.456517071,3.505235068,3.50746241,0.000445387555,1.780569864,280.4188054,3.543682943,3.455860134,3.501091826,3.498868962,0.0004262903623,1.764515281,280.0873461,P1,5,pat
4722,4456,4593.2125,4592.5,2783.460601,4557,367457,3.542068361,3.44456617,3.50225271,3.503683248,0.0004404217651,1.684285446,280.1802168,3.544172725,3.458053328,3.497434462,3.498025822,0.0003446124787,1.53001181,279.794757,P1,5,pat
4698,4465,4581.1,4581,2355.837975,4289,366488,3.547766475,3.459066232,3.500381532,3.500542417,0.0004402252491,1.65227225,280.0305225,3.549750705,3.462481187,3.502327524,3.501579078,0.0003194960305,1.655256126,280.1862019,P1,6,pat
4703,4499,4580.8,4578.5,1775.681013,3695,366464,3.54563405,3.452298352,3.495474331,3.495685053,0.0003717989895,1.465147658,279.6379465,3.543794827,3.455545965,3.501787818,3.501530835,0.0003233617047,1.433992143,280.1430255,P1,6,pat
4729,4480,4586.2375,4584.5,2093.525158,3970,366899,3.536357717,3.453885098,3.497933025,3.498413988,0.000415246029,1.584988374,279.834642,3.542372881,3.459762675,3.505356705,3.505397772,0.0002992396358,1.345237698,280.4285364,P1,6,pat
4703,4429,4580.1375,4578.5,2384.423892,3837,366411,3.546663806,3.447735192,3.498745409,3.49697285,0.0004163378753,1.747132171,279.8996327,3.545811518,3.458415193,3.503524462,3.505399907,0.0002984090187,1.502313233,280.281957,P1,6,pat
4689,4476,4584.4625,4583.5,2296.226424,3881,366757,3.549238361,3.441150828,3.498545875,3.498853158,0.0004751187443,2.023593044,279.88367,3.544345898,3.460423875,3.504807585,3.504066776,0.0002443499998,1.242229567,280.3846068,P1,7,pat
4724,4477,4575.3375,4575.5,1647.315032,3802,366027,3.56455095,3.450198325,3.503220877,3.503744758,0.000413046154,1.673093885,280.2576702,3.546308432,3.466044695,3.50447191,3.504691307,0.0003278684651,1.568749568,280.3577528,P1,7,pat
4671,4446,4570.1125,4575,1834.987184,3761,365609,3.550466681,3.453788874,3.500281774,3.49967165,0.0005067215459,1.603129311,280.0225419,3.53802323,3.462768287,3.500323156,3.500817033,0.0002406361246,1.279270295,280.0258525,P1,7,pat
4702,4474,4571.1875,4568,1972.45807,4022,365695,3.557683742,3.447639956,3.500113783,3.500216087,0.0004661323555,1.801469371,280.0091026,3.533898305,3.46906538,3.502787701,3.505372507,0.0002674853418,1.457480637,280.223016,P1,7,pat
4690,4468,4582.425,4578.5,2024.120886,3978,366594,3.539982425,3.455366983,3.501446271,3.499408751,0.0004695930994,1.820147095,280.1157017,3.551823204,3.452036794,3.502783401,3.500865708,0.0003285934368,1.467674254,280.2226721,P1,8,pat
4644,4466,4572.1375,4576.5,1833.588449,3943,365771,3.567160925,3.465946661,3.504625269,3.502714866,0.0003532689883,1.657572306,280.3700215,3.560122431,3.450043253,3.5042705,3.504229692,0.0004705874437,1.842696192,280.34164,P1,8,pat
4716,4477,4573.9875,4572,2374.44288,4430,365919,3.538119582,3.450618624,3.496966636,3.49655701,0.0003368058701,1.688334071,279.7573309,3.553001562,3.460584588,3.506545942,3.50581313,0.0003797497698,1.796152356,280.5236754,P1,8,pat
4710,4408,4576.2625,4585,2649.537816,4357,366101,3.550935094,3.455717971,3.501750467,3.499999495,0.0004432397177,1.694883682,280.1400374,3.545020612,3.462297238,3.502389263,3.500655705,0.0003113886759,1.514515185,280.1911411,P1,8,pat
4702,4388,4573.4375,4575,3073.059335,4555,365875,3.539727831,3.41032371,3.488379745,3.490229535,0.0006094794965,1.84481348,279.0703796,3.580896686,3.480998914,3.521934767,3.521645464,0.0004941622833,1.5171062,281.7547813,P1,1,pinch
4683,4463,4570.85,4570.5,2239.470886,3789,365668,3.552202643,3.438917015,3.482957593,3.482967728,0.0005715447538,1.755554419,278.6366074,3.561847657,3.469905417,3.515460816,3.515826242,0.0003600621028,1.569483388,281.2368652,P1,1,pinch
4692,4474,4587.4,4591.5,2404.394937,4194,366992,3.555699482,3.456713781,3.502163541,3.50065833,0.0005182630069,1.722010353,280.1730833,3.558842724,3.471222246,3.508037578,3.505950345,0.0004037041274,1.287118028,280.6430063,P1,1,pinch
4795,4495,4617.3,4614,3434.060759,3701,369384,3.551761873,3.403336809,3.490466476,3.494789251,0.0008652891317,1.825328709,279.2373181,3.562790698,3.462540717,3.510644363,3.511593439,0.0005734922362,1.582707708,280.851549,P1,1,pinch
4681,4419,4582.1625,4587,2856.163133,4443,366573,3.545990824,3.428258008,3.492280114,3.494586413,0.0004970012475,1.689974372,279.3824091,3.60583779,3.468080406,3.519689668,3.5164062,0.0006760756218,1.609830707,281.5751734,P1,2,pinch
4707,4494,4607.675,4616.5,2278.905696,4065,368614,3.550858369,3.428385417,3.490279124,3.48940586,0.0006637006949,1.703511693,279.2223299,3.541242693,3.465645514,3.504405417,3.505622943,0.0003151357869,1.2444155,280.3524334,P1,2,pinch
4710,4503,4601.275,4607.5,2402.176582,4511,368102,3.56622088,3.424101198,3.49218197,3.493571948,0.0007478558129,1.792180825,279.3745576,3.554859611,3.468883205,3.502200757,3.501195751,0.0003346677235,1.684548686,280.1760605,P1,2,pinch
4718,4465,4595.1,4595,2265.306329,4389,367608,3.541694025,3.43188279,3.493001173,3.492482034,0.0004933687834,1.627345059,279.4400939,3.535041612,3.460543914,3.506613282,3.506970479,0.0003011818125,1.4310435,280.5290626,P1,2,pinch
4694,4427,4593.0875,4591.5,2513.954272,3915,367447,3.556287031,3.446007358,3.497445981,3.497531285,0.00053872422,1.780345031,279.7956785,3.560669456,3.459288365,3.510692199,3.509716073,0.0003800095636,1.311407457,280.855376,P1,3,pinch
4794,4511,4603.1375,4597.5,3219.892247,4452,368251,3.548715678,3.442445263,3.494248635,3.492010076,0.0006070403908,1.797484503,279.5398908,3.5625,3.469989166,3.510643515,3.509987815,0.0004312485423,1.803613112,280.8514812,P1,3,pinch
4733,4516,4604.025,4601.5,1927.442405,3781,368322,3.555725191,3.442290749,3.496798088,3.497067694,0.0004546027592,1.897517518,279.743847,3.545178765,3.440951757,3.507135805,3.509313543,0.0002973152013,1.457565138,280.5708644,P1,3,pinch
4695,4431,4581.8875,4583,2188.151741,3556,366551,3.541837838,3.439655172,3.489727853,3.489926077,0.0004802008502,1.549157669,279.1782283,3.568451075,3.451619917,3.515863597,3.512814973,0.000481467111,1.573424221,281.2690877,P1,3,pinch
4725,4468,4583.5,4573,2994.632911,4230,366680,3.552447552,3.454585832,3.501643867,3.500117166,0.0004421619772,1.649367115,280.1315094,3.554970375,3.462795319,3.507201023,3.505635359,0.0003529922678,1.374601358,280.5760819,P1,4,pinch
4714,4464,4583.9875,4583.5,3398.79731,4427,366719,3.554830287,3.448646326,3.500707898,3.500273105,0.0005764749782,1.917775896,280.0566318,3.572415282,3.470819672,3.512052783,3.507889004,0.0004931216253,1.620424196,280.9642226,P1,4,pinch
4681,4441,4564.7875,4565,2414.928956,4201,365183,3.559175532,3.44328135,3.488106136,3.488887795,0.0004953361246,1.87988063,279.0484909,3.56146546,3.470742932,3.506865158,3.503995177,0.0004395080243,1.560268649,280.5492126,P1,4,pinch
4690,4447,4571.4875,4567.5,2491.113766,3686,365719,3.542181979,3.462036238,3.503211589,3.50615829,0.0004159899958,1.589988312,280.2569271,3.556570156,3.469165396,3.516617715,3.517867183,0.000482451541,1.709879276,281.3294172,P1,4,pinch
4706,4468,4575.3375,4572,2353.061867,3838,366027,3.5640625,3.443449782,3.496807321,3.495112772,0.0005048331996,1.900960391,279.7445857,3.559834639,3.442976662,3.515676217,3.515536952,0.0004461425044,1.826395453,281.2540973,P1,5,pinch
4697,4477,4586.2,4576.5,1956.946835,4152,366896,3.548238897,3.446826758,3.498504984,3.497437508,0.0005363534981,1.936464543,279.8803987,3.562653563,3.463809316,3.513837687,3.51479458,0.0003714979399,1.600329308,281.1070149,P1,5,pinch
4720,4460,4595.35,4594.5,2392.255696,3952,367628,3.540435626,3.441182866,3.491296807,3.492516209,0.0004454378267,1.369434862,279.3037446,3.563083605,3.454251884,3.50702037,3.505009351,0.0005167706732,1.735136645,280.5616296,P1,5,pinch
4677,4455,4562.5,4563,1996.734177,4013,365000,3.534063527,3.446808511,3.495916229,3.495213825,0.0003971395281,1.571419852,279.6732984,3.552368245,3.467692308,3.510576838,3.510438142,0.000367211065,1.761446662,280.8461471,P1,5,pinch
4693,4468,4586.925,4586,2403.614557,3788,366954,3.554395126,3.452069483,3.503625262,3.501949395,0.000406415383,1.676601024,280.290021,3.551559792,3.456909852,3.500508364,3.500267265,0.0004036938327,1.714827296,280.0406691,P1,6,pinch
4691,4459,4586.6625,4585.5,2027.593513,4254,366933,3.531064764,3.442673073,3.488340046,3.489114031,0.0003503567086,1.330176606,279.0672037,3.549714034,3.465223097,3.511022163,3.511971516,0.0003317244546,1.248208728,280.8817731,P1,6,pinch
4687,4491,4602.225,4596,2009.417089,3860,368178,3.558501315,3.456536019,3.507275537,3.507280503,0.0006061740348,1.779347113,280.5820429,3.545026738,3.468154246,3.50243847,3.503854544,0.0002579627813,1.543038695,280.1950776,P1,6,pinch
4712,4480,4607.275,4605.5,2280.708228,4582,368582,3.543383948,3.447592068,3.493633716,3.494235627,0.000308500047,1.451501711,279.4906973,3.54135499,3.457389428,3.501578191,3.502216355,0.0003697738314,1.66930082,280.1262553,P1,6,pinch
4737,4452,4589.85,4590,2606.559494,4173,367188,3.554607135,3.458987784,3.496557493,3.495959916,0.0003928759388,1.551882698,279.7245994,3.56389318,3.460752337,3.513509603,3.512828664,0.0004240830821,1.665526372,281.0807683,P1,7,pinch
4724,4389,4588.15,4594,3542.939241,5033,367052,3.566934259,3.434639085,3.504312897,3.505840507,0.0005879952742,1.966719744,280.3450318,3.560492139,3.481301173,3.516883069,3.51829397,0.0003664282664,1.699956725,281.3506455,P1,7,pinch
4687,4421,4576.9125,4574,2878.663133,4458,366153,3.534524069,3.442273535,3.496745999,3.495933131,0.0003834872202,1.35319461,279.7396799,3.566688496,3.466437177,3.509072972,3.508582366,0.0003705517542,1.418669105,280.7258377,P1,7,pinch
4689,4474,4569.0375,4567,1746.492247,3076,365523,3.551234433,3.462076503,3.50599742,3.507166051,0.0004571834354,1.546544179,280.4797936,3.556386019,3.47014761,3.511347066,3.511459282,0.0003109537571,1.459688594,280.9077653,P1,7,pinch
4705,4425,4587.95,4585,2740.351899,4574,367036,3.549317481,3.417406365,3.486230252,3.487144599,0.0004731346775,1.512055093,278.8984202,3.569937833,3.460775862,3.512131137,3.510267775,0.0004454050256,1.502511013,280.970491,P1,8,pinch
4701,4427,4589.475,4593.5,2740.632278,3694,367158,3.535393382,3.432335864,3.493321768,3.494213243,0.0004470740305,1.689035909,279.4657414,3.571872227,3.467780954,3.514604329,3.513873404,0.0004581166056,1.713734185,281.1683463,P1,8,pinch
4739,4453,4600.35,4606.5,3193.951899,4521,368028,3.536369523,3.44172468,3.491232945,3.492305481,0.0004345534669,1.412871122,279.2986356,3.548200514,3.455685067,3.505246236,3.504243258,0.0004684387737,1.777867056,280.4196989,P1,8,pinch
4734,4465,4604.0875,4601,2309.422627,3917,368327,3.542569161,3.440977526,3.495447548,3.496062024,0.0004083434211,1.481971135,279.6358038,3.544810799,3.467504333,3.503439856,3.502276058,0.0003047144232,1.402760855,280.2751885,P1,8,pinch
4676,4468,4592.95,4590.5,1994.351899,4078,367436,3.542043984,3.448006932,3.495913486,3.497650058,0.0004490000329,1.881870168,279.6730789,3.541988098,3.466564685,3.500512846,3.498759931,0.0002471621928,1.388048214,280.0410277,P1,1,poke
4694,4436,4592.975,4592,1985.720886,3942,367438,3.539686001,3.468089694,3.498550539,3.499292417,0.0002547929465,1.17004461,279.8840431,3.539138083,3.462699439,3.50266087,3.501811972,0.0002397092829,1.386601812,280.2128696,P1,1,poke
4677,4445,4576.0625,4574,2613.325158,4161,366085,3.538783605,3.452690972,3.495627339,3.500929345,0.0004454169571,1.541317249,279.6501872,3.530612245,3.441984057,3.49109842,3.491266081,0.0003498040345,1.636087965,279.2878736,P1,1,poke
4691,4455,4588.275,4589,2266.151266,4282,367062,3.542906425,3.449403447,3.495330783,3.494946154,0.0004709698171,1.661111595,279.6264626,3.55397104,3.458030403,3.496310703,3.494979813,0.0003599270198,1.55829025,279.7048562,P1,1,poke
4669,4503,4577.9125,4580,1456.815032,3512,366233,3.553986531,3.456121106,3.507176188,3.50836362,0.0004563543466,1.791994283,280.574095,3.561563518,3.450609225,3.500856871,3.498900471,0.0005277764964,1.698685704,280.0685497,P1,2,poke
4701,4452,4581.725,4577.5,2609.214557,4630,366538,3.535991141,3.45564872,3.502273794,3.503692165,0.0003508742553,1.699157901,280.1819035,3.556678383,3.46390864,3.50005588,3.497352748,0.0003805615097,1.606407313,280.0044704,P1,2,poke
4714,4464,4586.55,4592.5,2448.377215,3765,366924,3.561372635,3.449377949,3.503559758,3.503277837,0.0005881322504,1.971558963,280.2847806,3.546452888,3.459553242,3.49660972,3.496915141,0.000307707646,1.536287988,279.7287776,P1,2,poke
4675,4455,4573.35,4572.5,1930.660759,4011,365868,3.542765273,3.44572697,3.502978732,3.506196945,0.0004067466835,1.911583941,280.2382986,3.552410438,3.455233564,3.504533421,3.504415549,0.0003680994468,1.581754887,280.3626737,P1,2,poke
4697,4512,4591.125,4594.5,1516.718354,3850,367290,3.545014308,3.427078798,3.501226991,3.500585729,0.0004587139173,1.615386229,280.0981593,3.533376963,3.461067367,3.498125865,3.499351681,0.0002594544979,1.681413184,279.8500692,P1,3,poke
4710,4494,4589.65,4592.5,1782.356962,3725,367172,3.546885246,3.444129201,3.498529247,3.499141818,0.0004173339095,1.598582335,279.8823398,3.557384244,3.464394268,3.496519776,3.495270567,0.0002852293601,1.34853358,279.7215821,P1,3,poke
4697,4502,4589.6,4586.5,1765.736709,3334,367168,3.543744532,3.438148789,3.498079551,3.497649273,0.0004274896349,1.611517461,279.8463641,3.541186891,3.46327443,3.501794937,3.502022223,0.0002791665578,1.4832193,280.1435949,P1,3,poke
4677,4414,4571.7,4574.5,2595.883544,4729,365736,3.548032535,3.451570102,3.501672353,3.501158271,0.0004355129596,1.504166519,280.1337883,3.56110267,3.463815789,3.503846318,3.503422682,0.0004691213257,1.800635769,280.3077055,P1,3,poke
4778,4463,4588.075,4583.5,2455.412025,4233,367046,3.540681276,3.453837838,3.506194816,3.508267702,0.0004274069164,1.651903531,280.4955853,3.533203125,3.463007684,3.499343713,3.500271218,0.0002477556637,1.470275339,279.947497,P1,4,poke
4681,4429,4576.2125,4569,2651.865665,4295,366097,3.546136865,3.454077253,3.500414757,3.500278693,0.0004434732118,1.705127036,280.0331806,3.553266111,3.472399384,3.504690981,3.502576841,0.000358928726,1.470860469,280.3752785,P1,4,poke
4693,4490,4585.9125,4583,2159.928956,4031,366873,3.546768894,3.462845936,3.505701567,3.50751078,0.0003982024984,1.634612221,280.4561253,3.540144389,3.474409449,3.498820956,3.497596551,0.000231227943,1.297495246,279.9056765,P1,4,poke
4688,4455,4576.4875,4577.5,2600.556804,4516,366119,3.553862894,3.451232817,3.501801841,3.501658136,0.0003725763778,1.559288946,280.1441473,3.555726533,3.462962963,3.50399581,3.50411736,0.000406186776,1.779412906,280.3196648,P1,4,poke
4712,4459,4592.5,4588,2253.240506,4667,367400,3.540187323,3.458902624,3.501432562,3.503331397,0.0003242215401,1.412295078,280.114605,3.545116889,3.453970332,3.500377854,3.498536009,0.0004137893448,1.696689175,280.0302284,P1,5,poke
4676,4465,4577.7875,4576,1826.903639,4030,366223,3.540397351,3.448442299,3.499953905,3.503343406,0.0004933819457,1.686287074,279.9963124,3.550961751,3.445559677,3.503476555,3.501466762,0.0004262961108,1.775298423,280.2781244,P1,5,poke
4708,4443,4560.5125,4562.5,2698.22769,4201,364841,3.540167995,3.451142546,3.50147836,3.500432829,0.0003427614183,1.446924215,280.1182688,3.551961002,3.448087432,3.502543724,3.504557884,0.0004233787153,1.710283583,280.2034979,P1,5,poke
4658,4470,4562.975,4556.5,2109.113291,4267,365038,3.53967905,3.433924612,3.499187169,3.497970288,0.0004196525585,1.730873536,279.9349735,3.56196868,3.470588235,3.509366268,3.508612879,0.0003718626795,1.480775248,280.7493015,P1,5,poke
4683,4461,4596.1625,4595,2032.315032,3954,367693,3.536477849,3.454993571,3.497803631,3.498095876,0.0004104276753,1.701907833,279.8242905,3.544072279,3.459377042,3.498898231,3.498898345,0.0002817841777,1.404875334,279.9118585,P1,6,poke
4699,4438,4586.925,4587,2342.272785,4507,366954,3.550819672,3.440347072,3.499073927,3.498310495,0.0005126583756,1.768666454,279.9259142,3.556795798,3.461405405,3.500268963,3.49825814,0.00034415249,1.486860287,280.021517,P1,6,poke
4706,4486,4588.4375,4586,2354.578323,4805,367075,3.555722568,3.455164835,3.506015626,3.507893327,0.000537786442,1.826069479,280.4812501,3.549565605,3.452695389,3.502726005,3.502879091,0.0003406119442,1.588120998,280.2180804,P1,6,poke
4706,4486,4594.675,4597,1912.753797,3680,367574,3.551456311,3.448628646,3.496925492,3.496904895,0.0003634680406,1.486351721,279.7540394,3.538394224,3.461488812,3.500222277,3.499454645,0.0002948116253,1.50652356,280.0177821,P1,6,poke
4647,4466,4575.775,4576,1988.328481,4112,366062,3.557873929,3.456455142,3.4979489,3.496788016,0.0004237591829,1.683458706,279.835912,3.550765864,3.461538462,3.502771482,3.503623744,0.000319985618,1.704215262,280.2217185,P1,7,poke
4675,4439,4575.375,4576,2430.161392,3883,366030,3.54259502,3.462502749,3.501392534,3.501700439,0.0004260019977,1.84071357,280.1114027,3.543228602,3.448515066,3.499941809,3.49966685,0.0003199391782,1.414991264,279.9953447,P1,7,poke
4684,4467,4577.6375,4576.5,2640.436551,4429,366211,3.559633028,3.43769197,3.498533521,3.496056779,0.0004973754427,1.851659249,279.8826817,3.549878345,3.467558089,3.503408015,3.504040634,0.0002991538195,1.36222857,280.2726412,P1,7,poke
4672,4500,4585.4875,4585.5,1721.746677,3736,366839,3.542298396,3.432295118,3.492955095,3.491168902,0.0004938484618,1.895016231,279.4364076,3.545001084,3.456228223,3.503812203,3.505662296,0.0003241054666,1.753121035,280.3049762,P1,7,poke
4696,4484,4587.4125,4586,2133.030222,4545,366993,3.543702081,3.445123282,3.502704745,3.5010767,0.0003859764641,1.524462999,280.2163796,3.538189064,3.455517536,3.497846168,3.498584708,0.0003363144439,1.568492495,279.8276934,P1,8,poke
4690,4455,4587.6875,4585,1574.875791,3357,367015,3.548903509,3.451988574,3.49793656,3.497243777,0.0003973957446,1.684051227,279.8349248,3.537580994,3.449019608,3.496312789,3.497399525,0.0003329294855,1.575113918,279.7050231,P1,8,poke
4688,4470,4580.575,4579.5,1640.323418,3528,366446,3.538529282,3.451256499,3.496598474,3.497287269,0.0004075305422,1.566270888,279.7278779,3.546468401,3.461403509,3.498408479,3.498045365,0.000293023508,1.712012775,279.8726783,P1,8,poke
4728,4492,4591.8875,4586,2357.974525,4214,367351,3.546713563,3.452772964,3.499113137,3.497922003,0.0003451543789,1.557775467,279.929051,3.547375445,3.461957707,3.498179617,3.497869848,0.0002783146434,1.274554952,279.8543693,P1,8,poke
